Date,Open,High,Low,Close,RSI
03-Jun-99,3953.64,3992.19,3941.85,3976.88,56.43091599025214
04-Jun-99,4035.36,4064.9,4027.18,4042.52,65.02711274280944
07-Jun-99,4075.52,4089.02,4028.66,4035.32,63.31432388796475
08-Jun-99,4025.07,4075.88,3987.11,4066.82,67.93335559192096
09-Jun-99,4098.14,4121.74,4040.24,4041.89,60.40886922317281
10-Jun-99,4090.45,4105.09,4042.89,4056.47,63.374534953911365
11-Jun-99,4051.91,4052.93,3969.36,3969.36,40.63958307138694
14-Jun-99,3907.69,3951.87,3830.15,3950.96,37.12328652933146
15-Jun-99,3965.97,4001.98,3892.3,3901.73,28.791731618825224
16-Jun-99,3922.71,4031.0,3876.56,4021.4,57.66297346432896
17-Jun-99,4046.8,4140.53,4040.84,4125.25,70.59543140724783
18-Jun-99,4135.6,4166.54,4105.38,4109.89,66.82168368484878
21-Jun-99,4143.64,4214.85,4143.64,4210.36,76.91253354430856
22-Jun-99,4236.01,4274.3,4204.73,4254.86,80.23987066834749
23-Jun-99,4268.54,4285.99,4148.76,4157.13,57.49330993181391
24-Jun-99,4137.44,4156.02,4083.47,4119.73,50.6278627343037
25-Jun-99,4120.56,4182.74,4101.21,4111.77,49.06899189358157
28-Jun-99,4140.24,4183.16,4136.12,4158.67,58.48373727440252
29-Jun-99,4166.22,4187.38,4138.95,4170.83,60.8303771273994
30-Jun-99,4174.61,4174.61,4121.39,4140.73,51.775271707627894
01-Jul-99,4156.62,4186.35,4120.73,4144.52,52.879268354481404
02-Jul-99,4176.67,4215.35,4166.54,4194.55,65.79866710127035
05-Jul-99,4261.02,4306.4,4251.44,4306.4,80.63571003193813
06-Jul-99,4326.77,4350.4,4307.17,4332.7,82.82557036820913
07-Jul-99,4340.1,4373.02,4306.49,4321.51,78.12664684996923
08-Jul-99,4332.84,4355.67,4309.57,4326.41,78.78543249882043
09-Jul-99,4353.83,4387.61,4345.33,4362.87,83.42780009130792
12-Jul-99,4463.44,4588.1,4463.44,4585.63,93.79603868442786
13-Jul-99,4652.19,4678.28,4588.68,4615.2,94.37951440191306
14-Jul-99,4627.23,4710.25,4557.19,4710.25,95.92094525956534
15-Jul-99,4776.13,4810.33,4673.47,4679.92,86.46272486330204
16-Jul-99,4635.87,4658.36,4593.69,4639.94,74.37838055942035
19-Jul-99,4683.99,4757.04,4683.99,4716.81,80.82079742485078
20-Jul-99,4703.33,4721.78,4586.26,4617.82,57.533942488222245
21-Jul-99,4566.59,4689.52,4545.63,4659.59,63.13628851198176
22-Jul-99,4656.0,4728.78,4656.0,4728.78,71.04549621104667
23-Jul-99,4751.98,4769.34,4663.12,4672.12,58.25202969440824
26-Jul-99,4686.7,4686.7,4592.67,4625.4,49.132776593142786
27-Jul-99,4632.78,4640.52,4573.21,4593.22,43.29699320475227
28-Jul-99,4603.69,4644.21,4562.55,4598.18,44.565559516204274
29-Jul-99,4621.54,4636.6,4575.46,4603.42,46.15630807787883
30-Jul-99,4590.48,4593.22,4526.8,4542.34,32.547562499102085
02-Aug-99,4571.36,4571.36,4491.84,4494.18,25.21908420347249
03-Aug-99,4491.73,4527.64,4470.52,4527.3,37.34617873709278
04-Aug-99,4548.75,4644.2,4548.75,4644.07,63.46052827866827
05-Aug-99,4669.78,4688.99,4588.96,4601.19,53.268992343516054
06-Aug-99,4616.03,4616.03,4570.65,4575.3,47.51045209213826
09-Aug-99,4605.07,4659.66,4605.07,4639.2,60.63823327520752
10-Aug-99,4630.8,4630.8,4577.63,4594.12,49.68097973399679
11-Aug-99,4520.95,4616.4,4502.97,4553.63,41.30185570409467
12-Aug-99,4583.68,4592.78,4543.64,4543.64,39.259725403253405
13-Aug-99,4567.31,4572.53,4479.73,4487.87,29.188698016546226
16-Aug-99,4560.31,4585.39,4548.39,4558.23,49.583998808011714
17-Aug-99,4586.49,4621.29,4575.99,4621.0,61.84050020631449
18-Aug-99,4648.27,4729.38,4648.27,4705.13,72.88446609177907
19-Aug-99,4721.61,4742.44,4627.56,4630.06,55.098183001635
20-Aug-99,4629.45,4650.75,4601.49,4645.81,57.79901147185928
23-Aug-99,4713.34,4766.79,4713.34,4729.78,69.87482253570583
24-Aug-99,4762.72,4792.1,4744.95,4792.1,76.19437792369628
25-Aug-99,4813.75,4826.07,4609.98,4718.73,58.22074852188095
26-Aug-99,4767.08,4846.36,4744.71,4846.36,72.38518403448595
27-Aug-99,4875.28,4896.09,4851.6,4870.66,74.4469742163339
30-Aug-99,4953.73,4965.79,4900.87,4905.89,77.492399163488
31-Aug-99,4915.8,4917.41,4876.81,4898.21,75.0549068872408
01-Sep-99,4910.64,4914.12,4813.54,4824.44,54.47958946113957
02-Sep-99,4813.73,4813.73,4720.19,4729.73,37.83462283766222
03-Sep-99,4722.92,4754.55,4695.91,4709.93,35.037201519740705
06-Sep-99,4728.19,4839.16,4728.19,4832.56,58.685937208938775
07-Sep-99,4840.97,4847.09,4762.95,4773.65,48.15858351990182
08-Sep-99,4794.41,4827.43,4775.13,4781.62,49.68496217697034
09-Sep-99,4783.4,4795.59,4745.0,4764.59,46.062535489384445
10-Sep-99,4772.95,4776.84,4746.54,4760.21,45.0075903422318
14-Sep-99,4797.82,4808.85,4697.87,4731.12,37.8172199549352
15-Sep-99,4739.26,4739.26,4660.21,4661.04,25.533379151944445
16-Sep-99,4672.07,4677.48,4571.09,4571.09,16.785590375128223
17-Sep-99,4565.17,4628.31,4513.55,4618.39,32.080716876267516
20-Sep-99,4658.83,4725.55,4635.32,4641.07,38.820590316816926
21-Sep-99,4677.01,4686.76,4614.29,4633.0,37.17960781513251
22-Sep-99,4642.33,4741.08,4631.76,4687.23,53.64059148222138
23-Sep-99,4709.43,4736.3,4682.8,4735.81,64.15737376238081
24-Sep-99,4728.43,4823.24,4727.12,4757.82,68.23798805765387
27-Sep-99,4822.16,4871.34,4715.25,4715.67,53.623901343315424
28-Sep-99,4701.19,4738.81,4656.44,4733.42,58.32239857129426
29-Sep-99,4779.56,4831.78,4765.39,4797.41,71.38608633937605
30-Sep-99,4837.42,4837.42,4764.42,4764.42,59.38960851214474
01-Oct-99,4808.63,4814.15,4682.25,4702.31,42.558416626473914
04-Oct-99,4773.92,4781.2,4654.72,4654.72,33.472697450322386
05-Oct-99,4648.74,4708.92,4627.04,4708.92,48.97922331565888
06-Oct-99,4668.68,4783.63,4652.38,4697.7,46.193130551181945
07-Oct-99,4816.11,4985.15,4810.18,4963.1,79.93707949601081
08-Oct-99,5005.93,5091.24,4942.67,4981.74,80.98404260373817
11-Oct-99,5150.99,5150.99,5028.61,5031.78,83.81776407458268
12-Oct-99,5034.81,5076.94,5022.87,5057.32,85.22267383336933
13-Oct-99,4957.64,5063.57,4922.04,5032.99,77.23775057116674
14-Oct-99,5055.76,5118.39,5041.0,5075.39,81.09609414237832
15-Oct-99,5090.19,5095.26,4866.85,4884.02,41.45336603409397
18-Oct-99,4930.81,4971.88,4853.83,4930.69,49.046355630409494
20-Oct-99,4967.91,4990.41,4922.07,4943.14,51.15858312484534
21-Oct-99,4972.81,4977.57,4834.23,4836.91,35.47423879659101
22-Oct-99,4817.25,4831.87,4755.89,4783.08,29.70559940076525
25-Oct-99,4850.73,4912.36,4765.57,4816.01,37.47983640055909
26-Oct-99,4830.58,4845.3,4794.73,4814.34,37.21889960403531
27-Oct-99,4821.32,4828.25,4708.4,4756.2,28.564562837045273
28-Oct-99,4742.92,4742.92,4576.65,4594.57,15.798726026166364
29-Oct-99,4601.4,4601.4,4368.85,4444.56,10.404319779284918
01-Nov-99,4490.06,4500.36,4267.23,4270.74,6.961501764084105
02-Nov-99,4254.85,4494.76,4209.41,4491.56,39.00999988373163
03-Nov-99,4523.63,4536.2,4382.95,4456.18,36.49245345156555
04-Nov-99,4453.52,4501.36,4417.94,4485.92,40.52543263457473
05-Nov-99,4501.27,4608.42,4501.27,4598.45,54.2628991098747
07-Nov-99,4668.45,4682.35,4642.02,4650.54,59.65503412498836
09-Nov-99,4648.2,4648.2,4560.81,4621.96,55.192418988251234
11-Nov-99,4662.23,4715.86,4639.36,4639.36,57.605904764332074
12-Nov-99,4653.09,4657.3,4596.91,4629.61,55.5115884299049
15-Nov-99,4675.98,4681.06,4581.74,4585.92,46.119767038266616
16-Nov-99,4585.22,4591.77,4552.47,4578.87,44.59782899360948
17-Nov-99,4581.53,4635.85,4540.41,4541.48,36.59251321138066
18-Nov-99,4564.5,4606.16,4511.87,4606.16,54.322006616946126
19-Nov-99,4631.24,4653.26,4574.17,4584.1,48.53616245525294
22-Nov-99,4617.84,4641.19,4591.57,4636.31,60.866993368333176
24-Nov-99,4641.72,4706.49,4639.54,4686.11,69.56234310977521
25-Nov-99,4699.01,4770.11,4699.01,4740.68,76.66456658924814
26-Nov-99,4760.18,4762.22,4696.66,4704.99,64.38292481496029
29-Nov-99,4692.41,4698.17,4632.37,4639.43,47.06889520840604
30-Nov-99,4636.28,4649.65,4599.46,4622.21,43.250161276704596
01-Dec-99,4609.66,4667.02,4593.47,4614.96,41.47911562453909
02-Dec-99,4617.76,4730.29,4617.76,4691.67,62.038477662995994
03-Dec-99,4746.34,4771.15,4698.09,4714.14,66.36510890713285
06-Dec-99,4785.06,4842.34,4785.06,4835.98,81.0241265631036
07-Dec-99,4891.47,4893.47,4850.37,4867.61,83.37531568609677
08-Dec-99,4909.63,4943.85,4735.68,4802.21,63.15167881785095
09-Dec-99,4796.8,4849.96,4762.52,4842.15,68.90873519226392
10-Dec-99,4865.78,4870.91,4787.45,4791.46,55.22151290085839
13-Dec-99,4864.29,4876.64,4793.84,4802.96,57.60930828032348
14-Dec-99,4786.06,4787.0,4668.54,4690.78,34.91023674450233
15-Dec-99,4632.34,4711.02,4584.74,4668.55,31.80597595546267
16-Dec-99,4692.49,4763.16,4692.49,4710.49,43.62745965560002
17-Dec-99,4764.46,4766.84,4673.61,4675.85,37.00466077204877
20-Dec-99,4793.72,4846.15,4734.61,4746.54,54.58919745152961
21-Dec-99,4788.59,4802.59,4731.74,4786.01,61.99371960495768
22-Dec-99,4854.89,4951.76,4854.89,4948.54,79.33648786850677
23-Dec-99,5074.84,5077.23,4960.52,4969.22,80.73467831424156
24-Dec-99,4982.72,4982.72,4845.77,4874.73,58.23069146437178
27-Dec-99,4907.31,4917.4,4807.34,4818.37,48.21126195524864
28-Dec-99,4784.45,4862.18,4781.26,4861.93,55.59315670301947
29-Dec-99,4884.5,4960.86,4874.37,4939.47,66.28595399567968
30-Dec-99,5015.35,5015.35,4937.99,5005.82,73.19075490062518
03-Jan-00,5209.54,5384.66,5209.54,5375.11,88.9440735784929
04-Jan-00,5533.98,5533.98,5376.43,5491.01,91.01525883171612
05-Jan-00,5265.09,5464.35,5184.48,5357.0,71.62258892863396
06-Jan-00,5424.21,5489.86,5391.33,5421.53,74.84829833440473
07-Jan-00,5358.28,5463.25,5330.58,5414.48,73.7041511845241
10-Jan-00,5617.59,5668.28,5459.97,5518.39,79.4824883723792
11-Jan-00,5513.04,5537.69,5221.28,5296.3,50.0809558394441
12-Jan-00,5267.85,5494.3,5267.85,5491.2,64.49016192976737
13-Jan-00,5568.64,5652.22,5430.81,5444.82,59.39073459903912
14-Jan-00,5460.31,5476.38,5344.59,5471.27,61.557654048339316
17-Jan-00,5617.7,5664.5,5404.07,5404.07,52.63760285324894
18-Jan-00,5414.26,5465.54,5347.92,5464.51,59.272553067345605
19-Jan-00,5496.68,5528.12,5460.68,5478.24,60.830691336065144
20-Jan-00,5508.04,5516.16,5348.56,5355.8,42.64441559512789
21-Jan-00,5352.63,5441.83,5330.08,5423.05,52.412191836746665
24-Jan-00,5529.38,5583.22,5439.48,5458.06,57.159863475441306
25-Jan-00,5412.49,5430.29,5351.22,5367.79,43.252191617294805
27-Jan-00,5424.14,5457.3,5362.25,5369.1,43.501557819952964
28-Jan-00,5417.53,5417.53,5331.54,5335.8,38.171728782473856
31-Jan-00,5338.67,5345.3,5186.32,5205.29,23.853894483759262
01-Feb-00,5217.65,5232.84,5127.79,5215.54,26.558278975521816
02-Feb-00,5264.62,5342.98,5264.62,5304.92,47.0545849473471
03-Feb-00,5366.62,5381.74,5323.32,5340.19,53.46112769179188
04-Feb-00,5394.0,5402.7,5313.59,5313.59,47.98711045563194
07-Feb-00,5431.55,5518.29,5431.55,5474.0,70.6447199749343
08-Feb-00,5585.38,5647.64,5585.38,5610.56,79.94253982643443
09-Feb-00,5704.01,5756.87,5635.69,5649.1,81.95843239994034
10-Feb-00,5765.28,5789.04,5715.05,5789.04,87.61030384057224
11-Feb-00,5985.05,6005.85,5917.04,5933.56,91.17796077216593
14-Feb-00,6130.23,6150.69,5923.17,5924.31,89.12469910576887
15-Feb-00,5797.31,5941.88,5774.32,5803.19,65.12174898392644
16-Feb-00,5782.2,5864.97,5711.75,5725.5,53.55687189428883
17-Feb-00,5810.24,5877.04,5799.79,5835.15,64.63647185896696
18-Feb-00,5894.19,5894.19,5681.98,5721.65,49.3908174863099
21-Feb-00,5874.25,5941.9,5834.51,5876.89,63.934590321537165
22-Feb-00,6000.3,6009.02,5864.79,5883.33,64.46414015393937
23-Feb-00,6002.49,6033.98,5612.55,5642.46,38.22425775406624
24-Feb-00,5764.16,5816.16,5620.83,5810.17,54.38434949389938
25-Feb-00,5840.25,5840.25,5623.08,5623.08,39.848523561937036
28-Feb-00,5737.53,5740.69,5580.05,5740.69,50.28903269048146
29-Feb-00,5827.81,5903.49,5383.61,5446.98,32.6165410550275
01-Mar-00,5464.65,5681.11,5341.61,5642.12,47.83962895941951
02-Mar-00,5803.33,5828.79,5528.31,5528.31,41.07463647022954
03-Mar-00,5602.94,5602.94,5362.8,5378.27,33.3118895276784
06-Mar-00,5662.29,5692.97,5459.61,5520.69,45.5269892996135
07-Mar-00,5674.99,5674.99,5525.89,5589.85,50.977509950601274
08-Mar-00,5711.88,5783.51,5439.14,5511.42,44.645117480958284
09-Mar-00,5579.87,5607.94,5278.68,5328.79,32.78950524062614
10-Mar-00,5384.42,5478.97,5196.72,5301.78,31.255122516527805
13-Mar-00,5372.82,5430.87,5100.62,5129.22,22.752491137752287
14-Mar-00,5020.55,5177.55,4943.3,5175.71,29.235505467081495
15-Mar-00,5067.42,5339.94,5045.99,5249.76,39.367071374034495
16-Mar-00,5249.98,5301.44,5077.33,5102.41,29.02919651400805
21-Mar-00,5177.59,5230.36,5085.53,5133.24,33.59023271284086
22-Mar-00,5204.07,5247.28,5159.36,5201.87,43.66455840685615
23-Mar-00,5314.32,5314.32,5088.1,5115.02,35.214316702034466
24-Mar-00,5083.17,5203.93,5052.74,5141.42,39.651911984576614
27-Mar-00,5203.16,5286.81,5126.35,5146.3,40.59215124577267
28-Mar-00,5094.17,5156.23,5044.17,5156.12,42.832550216925284
29-Mar-00,5233.76,5233.76,5080.45,5102.46,34.059204678927145
30-Mar-00,4984.1,5058.44,4891.4,5041.08,26.34383791234923
31-Mar-00,4892.43,5022.24,4867.23,5001.28,22.25725848745313
03-Apr-00,5070.5,5085.0,4977.21,5052.94,37.88967284534163
04-Apr-00,4907.41,4907.41,4666.95,4691.46,13.734322670298099
05-Apr-00,4616.36,4852.45,4601.58,4757.06,24.633646676101066
06-Apr-00,4899.45,4899.45,4608.11,4866.73,40.376200631229594
07-Apr-00,4987.1,5222.8,4987.1,5219.2,67.5808672873351
10-Apr-00,5481.49,5532.54,5435.35,5442.86,76.1958238545682
11-Apr-00,5428.7,5541.82,5368.2,5541.54,79.23853379930337
12-Apr-00,5502.42,5542.81,5416.19,5426.82,66.82570035239648
13-Apr-00,5130.18,5205.69,5106.23,5172.13,46.577272186842606
17-Apr-00,4797.95,4899.54,4797.95,4880.71,32.49479465490013
18-Apr-00,4973.25,4981.42,4723.19,4745.47,27.646006180505054
19-Apr-00,4884.81,4901.5,4571.12,4665.81,24.909311667674615
20-Apr-00,4561.07,4698.34,4431.74,4657.42,24.58885894342083
24-Apr-00,4723.27,4723.27,4509.09,4511.05,19.201871866286922
25-Apr-00,4336.64,4552.48,4284.17,4533.99,22.52700660672231
26-Apr-00,4692.78,4803.27,4644.12,4792.95,50.98839821703813
27-Apr-00,4761.9,4799.26,4637.03,4679.63,42.45669285551124
28-Apr-00,4767.89,4767.89,4625.0,4657.55,40.79417929466788
02-May-00,4736.02,4737.68,4344.51,4372.22,24.988401097905296
03-May-00,4200.74,4394.58,4109.66,4335.29,23.514413855505097
04-May-00,4384.53,4568.54,4335.04,4553.92,46.756023381576675
05-May-00,4600.64,4731.94,4590.13,4693.88,57.170429561867095
08-May-00,4744.83,4757.89,4463.4,4463.4,40.759526435123696
09-May-00,4365.26,4578.49,4351.14,4578.49,49.761048515274574
10-May-00,4593.38,4593.38,4449.89,4458.4,41.5302615121536
11-May-00,4324.19,4352.56,4198.17,4251.36,30.616678775933764
12-May-00,4243.54,4267.87,4102.77,4107.14,24.91561888069789
15-May-00,4024.66,4249.45,3912.95,4212.53,35.83030879033892
16-May-00,4239.44,4247.19,4154.07,4230.13,37.72018089661403
17-May-00,4306.01,4367.22,4195.19,4234.23,38.24974969604604
18-May-00,4205.48,4254.35,4159.9,4192.44,34.51096327721176
19-May-00,4149.39,4150.77,4026.64,4068.65,25.339737650075122
22-May-00,3978.54,4015.38,3920.18,3920.18,18.120353866701123
23-May-00,3878.82,3943.54,3831.86,3943.54,22.464863022183906
24-May-00,3872.7,3981.46,3840.11,3933.65,21.851277562439577
25-May-00,3962.98,4060.76,3961.02,3999.03,36.24151368852604
26-May-00,3994.4,4097.6,3947.33,4084.71,51.016848104167906
29-May-00,4082.91,4222.65,4064.46,4189.85,63.86249574319079
30-May-00,4207.01,4318.65,4185.36,4311.77,73.81577180041725
31-May-00,4434.99,4536.1,4416.88,4433.61,80.51854164905464
01-Jun-00,4406.52,4412.2,4321.26,4325.47,62.70905905793514
02-Jun-00,4381.7,4486.99,4381.7,4453.47,71.90375385954026
05-Jun-00,4609.78,4705.49,4485.29,4531.53,76.34914011182906
06-Jun-00,4555.18,4605.46,4488.23,4591.68,79.47682410941702
07-Jun-00,4580.89,4650.88,4556.52,4604.84,80.19316745888895
08-Jun-00,4656.0,4746.88,4656.0,4728.81,85.96260910127505
09-Jun-00,4772.0,4797.59,4712.21,4729.63,85.9963353254205
12-Jun-00,4794.67,4800.13,4638.81,4639.46,64.6468678588217
13-Jun-00,4583.34,4640.59,4555.09,4615.13,59.65201952375665
14-Jun-00,4648.78,4693.67,4604.5,4625.04,61.17916783700083
15-Jun-00,4609.98,4685.63,4575.03,4653.22,65.78261888307526
16-Jun-00,4666.06,4768.59,4654.12,4764.67,78.42848230633064
19-Jun-00,4808.25,4884.89,4788.94,4837.24,83.41682664001185
20-Jun-00,4891.23,4919.63,4834.79,4863.9,85.00876474137011
21-Jun-00,4888.43,4888.43,4723.57,4731.57,53.276438913731695
22-Jun-00,4749.4,4795.1,4693.46,4794.16,61.723841556689834
23-Jun-00,4771.07,4822.63,4687.31,4721.7,48.9238127729037
26-Jun-00,4674.21,4697.63,4607.58,4670.09,41.29879409986756
27-Jun-00,4682.59,4732.7,4677.57,4686.91,44.80336889426445
28-Jun-00,4660.28,4748.8,4642.56,4748.8,56.69477290842921
29-Jun-00,4820.58,4849.97,4785.63,4792.74,63.64547426889993
30-Jun-00,4760.6,4792.69,4694.88,4748.77,53.00396773774094
03-Jul-00,4846.69,4853.83,4778.74,4844.98,67.7514886920054
04-Jul-00,4870.86,4902.71,4840.39,4887.06,72.47393927263477
05-Jul-00,4898.15,4940.38,4881.15,4912.11,75.17867436082646
06-Jul-00,4862.99,4908.34,4846.64,4885.6,66.53069327735537
07-Jul-00,4920.14,4924.22,4900.31,4905.94,69.85627910922574
10-Jul-00,4908.74,4920.38,4847.45,4867.43,56.55669524619597
11-Jul-00,4887.76,4919.31,4863.96,4898.07,63.47296976106085
12-Jul-00,4883.65,4967.14,4862.49,4964.28,74.45707766429047
13-Jul-00,4994.92,5058.9,4878.45,4880.8,50.51582978712192
14-Jul-00,4891.43,4951.95,4847.51,4856.82,45.28714468256215
17-Jul-00,4874.41,4883.3,4747.32,4747.32,28.468170405115103
18-Jul-00,4741.15,4777.5,4704.4,4734.8,27.033264938447104
19-Jul-00,4672.19,4721.85,4604.54,4616.01,16.919150642775946
20-Jul-00,4592.28,4634.46,4538.95,4575.67,14.600371951362675
21-Jul-00,4601.08,4606.21,4460.42,4463.66,9.894019690031556
24-Jul-00,4347.52,4353.44,4188.34,4188.34,4.9708651495949425
25-Jul-00,4097.22,4369.14,4052.61,4336.2,28.765704865319236
26-Jul-00,4361.88,4374.38,4191.27,4191.27,22.012463637044704
27-Jul-00,4149.84,4287.86,4113.42,4281.13,34.01798329743477
28-Jul-00,4275.34,4348.88,4244.73,4276.7,33.69830646540815
31-Jul-00,4232.54,4301.71,4225.57,4279.86,34.24923690220817
01-Aug-00,4295.35,4302.86,4239.82,4253.69,31.536473457510937
02-Aug-00,4224.01,4264.17,4193.58,4260.88,33.34948153028206
03-Aug-00,4232.21,4279.51,4204.41,4207.63,26.783392190227957
04-Aug-00,4241.23,4266.21,4155.45,4186.16,24.36560867943227
07-Aug-00,4203.77,4232.8,4159.35,4201.25,29.92327935942147
08-Aug-00,4217.68,4327.0,4200.99,4317.22,58.92084048416229
09-Aug-00,4347.59,4374.68,4296.57,4317.04,58.873574906378444
10-Aug-00,4312.24,4360.91,4244.19,4253.23,43.43408449021765
11-Aug-00,4236.55,4250.63,4176.47,4192.0,33.04087607286331
14-Aug-00,4204.33,4233.49,4142.81,4232.51,44.10250971028088
16-Aug-00,4263.76,4337.06,4263.76,4325.67,62.10039391798755
17-Aug-00,4346.03,4365.43,4267.91,4294.18,54.66367806504806
18-Aug-00,4297.9,4364.39,4290.12,4347.04,63.767933748570435
21-Aug-00,4383.81,4426.48,4377.92,4409.57,72.06343231241719
22-Aug-00,4481.22,4483.87,4438.72,4461.23,77.4056862915796
23-Aug-00,4447.7,4500.3,4426.62,4444.79,71.93374324127274
24-Aug-00,4445.56,4471.86,4417.14,4459.07,73.9344010748872
25-Aug-00,4482.2,4485.63,4414.72,4416.86,58.521035339984245
28-Aug-00,4443.71,4452.76,4393.61,4395.81,51.79052495524709
29-Aug-00,4382.56,4412.84,4370.5,4401.82,53.691301053185875
30-Aug-00,4416.14,4436.57,4387.39,4411.85,57.21071284751504
31-Aug-00,4409.84,4485.2,4404.62,4477.31,73.5868806615444
04-Sep-00,4571.89,4620.32,4557.11,4602.43,86.2029522360074
05-Sep-00,4623.83,4623.83,4574.89,4598.65,84.67560481773019
06-Sep-00,4577.5,4640.1,4571.92,4606.35,85.33712597296577
07-Sep-00,4579.68,4660.68,4578.37,4628.93,87.3403332667148
08-Sep-00,4649.97,4677.67,4640.25,4668.27,90.24323876290252
11-Sep-00,4715.3,4748.81,4694.4,4696.6,91.91257277565501
12-Sep-00,4705.82,4766.36,4681.03,4763.63,94.62994427156345
13-Sep-00,4776.52,4790.63,4690.5,4702.52,68.4283474734904
14-Sep-00,4721.98,4741.42,4640.87,4671.92,58.32087907450225
15-Sep-00,4666.47,4685.66,4539.35,4562.38,35.11299527439638
18-Sep-00,4511.42,4513.09,4362.47,4366.41,18.57934497910395
19-Sep-00,4295.63,4390.21,4171.89,4264.34,14.220017189044782
20-Sep-00,4325.78,4339.37,4211.87,4325.25,26.997050627042768
21-Sep-00,4304.25,4331.38,4257.04,4257.2,22.34828349903289
22-Sep-00,4188.47,4208.66,4028.49,4032.37,13.060433326666825
25-Sep-00,4144.81,4210.0,4105.75,4173.48,34.43720182538074
26-Sep-00,4159.87,4160.13,4056.03,4089.58,29.116406649906466
27-Sep-00,4025.68,4172.65,4004.73,4164.1,39.49545597577348
28-Sep-00,4155.71,4184.61,4043.67,4067.38,31.914085645421963
29-Sep-00,4122.28,4122.28,4056.72,4090.38,35.58927986766382
03-Oct-00,4035.64,4139.53,4028.51,4135.55,43.12579579743896
04-Oct-00,4101.63,4173.65,4101.63,4160.41,47.36286679819738
05-Oct-00,4177.09,4197.39,4115.62,4116.25,40.64016530482059
06-Oct-00,4085.02,4131.25,4042.95,4092.42,37.089111398060574
09-Oct-00,4106.15,4135.16,4055.42,4056.07,31.79230393398332
10-Oct-00,4079.61,4079.61,3931.21,3945.28,20.589617212609525
11-Oct-00,3892.78,3895.81,3803.72,3836.51,14.37387861658003
12-Oct-00,3793.61,3879.47,3777.49,3847.58,17.540763548361866
13-Oct-00,3749.77,3793.08,3714.46,3738.93,12.065860489472982
16-Oct-00,3908.73,3930.1,3726.58,3728.67,11.637113719762425
17-Oct-00,3702.4,3718.74,3613.74,3664.79,9.116081844589559
18-Oct-00,3625.32,3640.73,3545.01,3593.63,7.003441352043254
19-Oct-00,3576.44,3702.83,3491.55,3702.83,35.62217423155599
20-Oct-00,3799.78,3801.86,3691.89,3692.75,34.400660886054055
23-Oct-00,3709.54,3716.6,3608.36,3619.53,26.232895888357604
24-Oct-00,3603.66,3656.31,3584.38,3651.99,34.81009688268715
25-Oct-00,3664.12,3748.96,3662.23,3743.61,53.77379021183067
26-Oct-00,3743.61,3761.46,3739.54,3757.16,56.13286072479261
27-Oct-00,3770.66,3773.54,3704.54,3729.12,49.58696755044386
30-Oct-00,3744.1,3751.28,3680.18,3689.43,41.105600846007704
31-Oct-00,3672.48,3713.91,3646.73,3711.02,47.24142499147947
01-Nov-00,3749.35,3807.7,3734.98,3788.53,64.04952567786775
02-Nov-00,3799.66,3882.54,3795.45,3875.79,75.17789759920433
03-Nov-00,3907.23,3960.14,3894.59,3935.7,80.38796925559376
06-Nov-00,3971.98,4005.19,3919.34,3931.54,78.9496367556784
07-Nov-00,3917.1,3959.93,3910.81,3954.83,81.2921319325178
08-Nov-00,3958.69,4045.05,3958.69,4028.71,87.01970908678649
09-Nov-00,3981.31,4046.01,3980.2,4022.5,84.30771526298966
10-Nov-00,4011.06,4032.94,3930.35,3941.13,55.816264406976856
13-Nov-00,3842.63,3863.35,3797.5,3820.08,34.2760962442413
14-Nov-00,3816.13,3952.39,3816.13,3943.54,55.94894927476527
15-Nov-00,3994.88,4016.09,3931.84,3946.53,56.38435085827383
16-Nov-00,3946.83,3971.32,3884.88,3901.9,47.60517736796534
17-Nov-00,3869.17,3917.59,3848.86,3905.84,48.490219796959174
20-Nov-00,3928.62,3942.55,3908.28,3926.52,53.629281877660254
21-Nov-00,3889.18,3928.58,3882.65,3924.7,53.04706287406756
22-Nov-00,3938.46,3947.98,3861.01,3862.39,36.219447084502995
23-Nov-00,3837.11,3871.34,3826.42,3852.4,34.05447085978099
24-Nov-00,3860.52,3889.56,3856.58,3868.34,41.07895733298774
27-Nov-00,3930.96,3972.48,3902.1,3969.2,68.02114284072248
28-Nov-00,3962.21,4038.64,3962.2,4023.92,75.59049231209568
29-Nov-00,3997.33,4046.19,3957.19,3996.18,65.73136154558443
30-Nov-00,4003.41,4019.52,3972.85,3997.99,66.09206880057877
01-Dec-00,3968.89,4054.86,3966.55,4031.96,72.80700704682347
04-Dec-00,4078.56,4088.28,4034.62,4036.49,73.67597874249137
05-Dec-00,4061.9,4082.44,4048.85,4071.98,79.95038316647714
06-Dec-00,4155.22,4156.66,4097.55,4108.43,84.64807614199361
07-Dec-00,4099.49,4136.74,4095.99,4124.91,86.44324018799365
08-Dec-00,4134.1,4167.32,4134.1,4156.08,89.37940161061988
11-Dec-00,4198.72,4233.26,4178.51,4228.29,93.47301715814729
12-Dec-00,4254.16,4255.69,4210.15,4219.48,88.283508650913
13-Dec-00,4235.56,4298.63,4235.56,4284.98,92.27123576331043
14-Dec-00,4297.44,4332.65,4256.34,4270.45,84.31400586346439
15-Dec-00,4241.46,4264.83,4130.6,4137.16,42.39300039185273
18-Dec-00,4121.86,4186.77,4108.68,4169.39,49.91920365905847
